model_name,id,title,pass,pass_at_1,pass_at_k,compilable,repair_rounds,code_bleu,code_bert_f1
llama3.3:70b,s1140_stone_game_ii,Stone Game II,True,1.0,1.0,True,0,0.3786,0.8422
llama3.3:70b,s1145_binary_tree_coloring_game,Binary Tree Coloring Game,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1144_decrease_elements_to_make_array_zigzag,Decrease Elements To Make Array Zigzag,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1124_longest_well_performing_interval,Longest Well-Performing Interval,True,1.0,1.0,True,0,0.4463,0.9099
llama3.3:70b,s1106_parsing_a_boolean_expression,Parsing A Boolean Expression,True,0.0,1.0,True,2,0.2151,0.7636
llama3.3:70b,s1154_day_of_the_year,Day of the Year,True,1.0,1.0,True,0,0.4279,0.8593
llama3.3:70b,s1108_defanging_an_ip_address,Defanging an IP Address,True,1.0,1.0,True,0,1.0,0.998
llama3.3:70b,s1163_last_substring_in_lexicographical_order,Last Substring in Lexicographical Order,True,1.0,1.0,True,0,0.2946,0.7735
llama3.3:70b,s1125_smallest_sufficient_team,Smallest Sufficient Team,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1155_number_of_dice_rolls_with_target_sum,Number of Dice Rolls With Target Sum,True,1.0,1.0,True,0,0.3892,0.8273
llama3.3:70b,s1128_number_of_equivalent_domino_pairs,Number of Equivalent Domino Pairs,True,1.0,1.0,True,0,0.5299,0.8587
llama3.3:70b,s1175_prime_arrangements,Prime Arrangements,True,1.0,1.0,True,0,0.2391,0.7377
llama3.3:70b,s1161_maximum_level_sum_of_a_binary_tree,Maximum Level Sum of a Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1123_lowest_common_ancestor_of_deepest_leaves,Lowest Common Ancestor of Deepest Leaves,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1200_minimum_absolute_difference,Minimum Absolute Difference,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1137_n_th_tribonacci_number,N-th Tribonacci Number,True,1.0,1.0,True,0,0.4015,0.7964
llama3.3:70b,s1191_k_concatenation_maximum_sum,K-Concatenation Maximum Sum,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1169_invalid_transactions,Invalid Transactions,True,0.0,1.0,True,1,0.2823,0.8001
llama3.3:70b,s1190_reverse_substrings_between_each_pair_of_parentheses,Reverse Substrings Between Each Pair of Parentheses,True,1.0,1.0,True,0,0.2923,0.8378
llama3.3:70b,s1143_longest_common_subsequence,Longest Common Subsequence,True,1.0,1.0,True,0,0.7673,0.8228
llama3.3:70b,s1122_relative_sort_array,Relative Sort Array,True,0.0,1.0,True,1,0.3474,0.818
llama3.3:70b,s1178_number_of_valid_words_for_each_puzzle,Number of Valid Words for Each Puzzle,True,1.0,1.0,True,0,0.2541,0.7858
llama3.3:70b,s1139_largest_1_bordered_square,Largest 1-Bordered Square,True,1.0,1.0,True,0,0.3022,0.8094
llama3.3:70b,s1147_longest_chunked_palindrome_decomposition,Longest Chunked Palindrome Decomposition,True,0.0,1.0,True,2,0.3101,0.8058
llama3.3:70b,s1160_find_words_that_can_be_formed_by_characters,Find Words That Can Be Formed by Characters,True,1.0,1.0,True,0,0.472,0.8521
llama3.3:70b,s1104_path_in_zigzag_labelled_binary_tree,Path In Zigzag Labelled Binary Tree,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1138_alphabet_board_path,Alphabet Board Path,True,1.0,1.0,True,0,0.2765,0.7953
llama3.3:70b,s1131_maximum_of_absolute_value_expression,Maximum of Absolute Value Expression,True,1.0,1.0,True,0,0.2573,0.8227
llama3.3:70b,s1103_distribute_candies_to_people,Distribute Candies to People,True,1.0,1.0,True,0,0.5013,0.9172
llama3.3:70b,s1129_shortest_path_with_alternating_colors,Shortest Path with Alternating Colors,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1170_compare_strings_by_frequency_of_the_smallest_character,Compare Strings by Frequency of the Smallest Character,True,1.0,1.0,True,0,0.4766,0.8568
llama3.3:70b,s1184_distance_between_bus_stops,Distance Between Bus Stops,True,1.0,1.0,True,0,0.5094,0.8342
llama3.3:70b,s1171_remove_zero_sum_consecutive_nodes_from_linked_list,Remove Zero Sum Consecutive Nodes from Linked List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1935_maximum_number_of_words_you_can_type,Maximum Number of Words You Can Type,True,1.0,1.0,True,0,0.7748,0.8871
llama3.3:70b,s1941_check_if_all_characters_have_equal_number_of_occurrences,Check if All Characters Have Equal Number of Occurrences,True,1.0,1.0,True,0,0.2773,0.827
llama3.3:70b,s1967_number_of_strings_that_appear_as_substrings_in_word,Number of Strings That Appear as Substrings in Word,True,1.0,1.0,True,0,0.7532,0.8692
llama3.3:70b,s1969_minimum_non_zero_product_of_the_array_elements,Minimum Non-Zero Product of the Array Elements,True,1.0,1.0,True,0,0.2878,0.8088
llama3.3:70b,s1111_maximum_nesting_depth_of_two_valid_parentheses_strings,Maximum Nesting Depth of Two Valid Parentheses Strings,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1961_check_if_string_is_a_prefix_of_array,Check If String Is a Prefix of Array,True,1.0,1.0,True,0,0.835,0.8753
llama3.3:70b,s1985_find_the_kth_largest_integer_in_the_array,Find the Kth Largest Integer in the Array,True,1.0,1.0,True,0,0.3101,0.8287
llama3.3:70b,s1192_critical_connections_in_a_network,Critical Connections in a Network,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1920_build_array_from_permutation,Build Array from Permutation,True,1.0,1.0,True,0,0.6815,0.973
llama3.3:70b,s1996_the_number_of_weak_characters_in_the_game,The Number of Weak Characters in the Game,True,1.0,1.0,True,0,0.5064,0.9519
llama3.3:70b,s1909_remove_one_element_to_make_the_array_strictly_increasing,Remove One Element to Make the Array Strictly Increasing,True,1.0,1.0,True,0,0.4533,0.8637
llama3.3:70b,s1962_remove_stones_to_minimize_the_total,Remove Stones to Minimize the Total,True,1.0,1.0,True,0,0.5122,0.8782
llama3.3:70b,s1984_minimum_difference_between_highest_and_lowest_of_k_scores,Minimum Difference Between Highest and Lowest of K Scores,True,1.0,1.0,True,0,0.7553,0.9739
llama3.3:70b,s1987_number_of_unique_good_subsequences,Number of Unique Good Subsequences,True,0.0,1.0,True,3,0.2576,0.7571
llama3.3:70b,s1982_find_array_given_subset_sums,Find Array Given Subset Sums,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1921_eliminate_maximum_number_of_monsters,Eliminate Maximum Number of Monsters,True,1.0,1.0,True,0,0.4799,0.8555
llama3.3:70b,s1975_maximum_matrix_sum,Maximum Matrix Sum,True,1.0,1.0,True,0,0.3092,0.8089
llama3.3:70b,s1963_minimum_number_of_swaps_to_make_the_string_balanced,Minimum Number of Swaps to Make the String Balanced,True,1.0,1.0,True,0,0.5181,0.921
llama3.3:70b,s1914_cyclically_rotating_a_grid,Cyclically Rotating a Grid,True,1.0,1.0,True,0,0.244,0.7743
llama3.3:70b,s1964_find_the_longest_valid_obstacle_course_at_each_position,Find the Longest Valid Obstacle Course at Each Position,True,1.0,1.0,True,0,0.3739,0.8542
llama3.3:70b,s1901_find_a_peak_element_ii,Find a Peak Element II,True,1.0,1.0,True,0,0.4639,0.7785
llama3.3:70b,s1913_maximum_product_difference_between_two_pairs,Maximum Product Difference Between Two Pairs,True,1.0,1.0,True,0,0.6275,0.9695
llama3.3:70b,s1929_concatenation_of_array,Concatenation of Array,True,1.0,1.0,True,0,0.4447,0.8886
llama3.3:70b,s1968_array_with_elements_not_equal_to_average_of_neighbors,Array With Elements Not Equal to Average of Neighbors,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1947_maximum_compatibility_score_sum,Maximum Compatibility Score Sum,False,0.0,0.0,True,4,0.0,0.0
