model_name,id,title,pass,pass_at_1,pass_at_k,compilable,repair_rounds,code_bleu,code_bert_f1
gemma3:12b,s1161_maximum_level_sum_of_a_binary_tree,Maximum Level Sum of a Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1128_number_of_equivalent_domino_pairs,Number of Equivalent Domino Pairs,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1155_number_of_dice_rolls_with_target_sum,Number of Dice Rolls With Target Sum,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1191_k_concatenation_maximum_sum,K-Concatenation Maximum Sum,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1123_lowest_common_ancestor_of_deepest_leaves,Lowest Common Ancestor of Deepest Leaves,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1175_prime_arrangements,Prime Arrangements,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1137_n_th_tribonacci_number,N-th Tribonacci Number,True,1.0,1.0,True,0,0.4489,0.8036
gemma3:12b,s1169_invalid_transactions,Invalid Transactions,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1200_minimum_absolute_difference,Minimum Absolute Difference,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1122_relative_sort_array,Relative Sort Array,True,1.0,1.0,True,0,0.3321,0.7723
gemma3:12b,s1143_longest_common_subsequence,Longest Common Subsequence,True,1.0,1.0,True,0,0.8395,0.973
gemma3:12b,s1178_number_of_valid_words_for_each_puzzle,Number of Valid Words for Each Puzzle,True,1.0,1.0,True,0,0.4,0.8637
gemma3:12b,s1104_path_in_zigzag_labelled_binary_tree,Path In Zigzag Labelled Binary Tree,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1190_reverse_substrings_between_each_pair_of_parentheses,Reverse Substrings Between Each Pair of Parentheses,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1129_shortest_path_with_alternating_colors,Shortest Path with Alternating Colors,True,1.0,1.0,True,0,0.4171,0.8302
gemma3:12b,s1160_find_words_that_can_be_formed_by_characters,Find Words That Can Be Formed by Characters,True,1.0,1.0,True,0,0.5045,0.8778
gemma3:12b,s1139_largest_1_bordered_square,Largest 1-Bordered Square,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1171_remove_zero_sum_consecutive_nodes_from_linked_list,Remove Zero Sum Consecutive Nodes from Linked List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1131_maximum_of_absolute_value_expression,Maximum of Absolute Value Expression,True,0.0,1.0,True,3,0.2327,0.7645
gemma3:12b,s1138_alphabet_board_path,Alphabet Board Path,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1103_distribute_candies_to_people,Distribute Candies to People,True,1.0,1.0,True,0,0.4291,0.8026
gemma3:12b,s1170_compare_strings_by_frequency_of_the_smallest_character,Compare Strings by Frequency of the Smallest Character,True,1.0,1.0,True,0,0.3652,0.8035
gemma3:12b,s1184_distance_between_bus_stops,Distance Between Bus Stops,True,1.0,1.0,True,0,0.3704,0.8112
gemma3:12b,s1147_longest_chunked_palindrome_decomposition,Longest Chunked Palindrome Decomposition,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1935_maximum_number_of_words_you_can_type,Maximum Number of Words You Can Type,True,1.0,1.0,True,0,0.6039,0.8398
gemma3:12b,s1111_maximum_nesting_depth_of_two_valid_parentheses_strings,Maximum Nesting Depth of Two Valid Parentheses Strings,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1941_check_if_all_characters_have_equal_number_of_occurrences,Check if All Characters Have Equal Number of Occurrences,True,1.0,1.0,True,0,0.2602,0.7774
gemma3:12b,s1967_number_of_strings_that_appear_as_substrings_in_word,Number of Strings That Appear as Substrings in Word,True,1.0,1.0,True,0,0.7532,0.8692
gemma3:12b,s1192_critical_connections_in_a_network,Critical Connections in a Network,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1961_check_if_string_is_a_prefix_of_array,Check If String Is a Prefix of Array,True,1.0,1.0,True,0,0.835,0.8674
gemma3:12b,s1985_find_the_kth_largest_integer_in_the_array,Find the Kth Largest Integer in the Array,True,0.0,1.0,True,1,0.2883,0.741
gemma3:12b,s1987_number_of_unique_good_subsequences,Number of Unique Good Subsequences,True,1.0,1.0,True,0,0.2508,0.7529
gemma3:12b,s1969_minimum_non_zero_product_of_the_array_elements,Minimum Non-Zero Product of the Array Elements,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1920_build_array_from_permutation,Build Array from Permutation,True,1.0,1.0,True,0,0.9184,0.8875
gemma3:12b,s1996_the_number_of_weak_characters_in_the_game,The Number of Weak Characters in the Game,True,1.0,1.0,True,0,0.372,0.8053
gemma3:12b,s1982_find_array_given_subset_sums,Find Array Given Subset Sums,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1984_minimum_difference_between_highest_and_lowest_of_k_scores,Minimum Difference Between Highest and Lowest of K Scores,True,1.0,1.0,True,0,0.6949,0.8778
gemma3:12b,s1962_remove_stones_to_minimize_the_total,Remove Stones to Minimize the Total,True,0.0,1.0,True,1,0.4955,0.8248
gemma3:12b,s1909_remove_one_element_to_make_the_array_strictly_increasing,Remove One Element to Make the Array Strictly Increasing,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1968_array_with_elements_not_equal_to_average_of_neighbors,Array With Elements Not Equal to Average of Neighbors,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1921_eliminate_maximum_number_of_monsters,Eliminate Maximum Number of Monsters,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1963_minimum_number_of_swaps_to_make_the_string_balanced,Minimum Number of Swaps to Make the String Balanced,True,1.0,1.0,True,0,0.4041,0.7866
gemma3:12b,s1947_maximum_compatibility_score_sum,Maximum Compatibility Score Sum,True,1.0,1.0,True,0,0.3415,0.8416
gemma3:12b,s1975_maximum_matrix_sum,Maximum Matrix Sum,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1901_find_a_peak_element_ii,Find a Peak Element II,True,1.0,1.0,True,0,0.4993,0.8217
gemma3:12b,s1913_maximum_product_difference_between_two_pairs,Maximum Product Difference Between Two Pairs,True,1.0,1.0,True,0,0.6744,0.8777
gemma3:12b,s1929_concatenation_of_array,Concatenation of Array,True,1.0,1.0,True,0,0.3948,0.8432
gemma3:12b,s1964_find_the_longest_valid_obstacle_course_at_each_position,Find the Longest Valid Obstacle Course at Each Position,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1914_cyclically_rotating_a_grid,Cyclically Rotating a Grid,False,0.0,0.0,True,4,0.0,0.0
