ID,Title,N_Samples,Pass_At_1_Attempt,Num_Passed,Compilable_Count,Compilable_Rate,First_Pass_Attempt,Avg_Code_BLEU,Avg_CodeBERT_F1,First_Pass_Code_BLEU,First_Pass_CodeBERT_F1
s0108_convert_sorted_array_to_binary_search_tree,Convert Sorted Array to Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0121_best_time_to_buy_and_sell_stock,Best Time to Buy and Sell Stock,5,1,5,1,1.0000,0,0.5105,0.8024,0.5105,0.8024
s0109_convert_sorted_list_to_binary_search_tree,Convert Sorted List to Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0128_longest_consecutive_sequence,Longest Consecutive Sequence,5,1,5,1,1.0000,0,0.3528,0.8270,0.3528,0.8270
s0131_palindrome_partitioning,Palindrome Partitioning,5,1,5,1,1.0000,0,0.5536,0.8437,0.5536,0.8437
s0104_maximum_depth_of_binary_tree,Maximum Depth of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0143_reorder_list,Reorder List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0126_word_ladder_ii,Word Ladder II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0101_symmetric_tree,Symmetric Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0117_populating_next_right_pointers_in_each_node_ii,Populating Next Right Pointers in Each Node II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0134_gas_station,Gas Station,5,1,5,1,1.0000,0,0.5119,0.9099,0.5119,0.9099
s0148_sort_list,Sort List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0166_fraction_to_recurring_decimal,Fraction to Recurring Decimal,5,1,5,1,1.0000,0,0.5115,0.8762,0.5115,0.8762
s0144_binary_tree_preorder_traversal,Binary Tree Preorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0138_copy_list_with_random_pointer,Copy List with Random Pointer,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1109_corporate_flight_bookings,Corporate Flight Bookings,5,1,5,1,1.0000,0,0.4965,0.9367,0.4965,0.9367
s1185_day_of_the_week,Day of the Week,5,1,4,1,1.0000,0,0.1460,0.7429,0.1460,0.7429
s1105_filling_bookcase_shelves,Filling Bookcase Shelves,5,1,5,1,1.0000,0,0.3114,0.8064,0.3114,0.8064
s1187_make_array_strictly_increasing,Make Array Strictly Increasing,5,0,1,1,1.0000,1,0.2949,0.8377,0.2949,0.8377
s1189_maximum_number_of_balloons,Maximum Number of Balloons,5,0,4,1,1.0000,1,0.5131,0.8516,0.5131,0.8516
s1156_swap_for_longest_repeated_character_substring,Swap For Longest Repeated Character Substring,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1186_maximum_subarray_sum_with_one_deletion,Maximum Subarray Sum with One Deletion,5,0,1,1,1.0000,2,0.4420,0.7885,0.4420,0.7885
s1162_as_far_from_land_as_possible,As Far from Land as Possible,5,1,4,1,1.0000,0,0.4429,0.8747,0.4429,0.8747
s1110_delete_nodes_and_return_forest,Delete Nodes And Return Forest,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1144_decrease_elements_to_make_array_zigzag,Decrease Elements To Make Array Zigzag,5,0,2,1,1.0000,1,0.2283,0.8439,0.2283,0.8439
s1177_can_make_palindrome_from_substring,Can Make Palindrome from Substring,5,0,2,1,1.0000,1,0.3520,0.8655,0.3520,0.8655
s1145_binary_tree_coloring_game,Binary Tree Coloring Game,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1130_minimum_cost_tree_from_leaf_values,Minimum Cost Tree From Leaf Values,5,1,5,1,1.0000,0,0.3885,0.8406,0.3885,0.8406
s1140_stone_game_ii,Stone Game II,5,1,3,1,1.0000,0,0.3837,0.8425,0.3837,0.8425
s1125_smallest_sufficient_team,Smallest Sufficient Team,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1124_longest_well_performing_interval,Longest Well-Performing Interval,5,1,5,1,1.0000,0,0.4329,0.9035,0.4329,0.9035
s1161_maximum_level_sum_of_a_binary_tree,Maximum Level Sum of a Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1106_parsing_a_boolean_expression,Parsing A Boolean Expression,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1154_day_of_the_year,Day of the Year,5,1,5,1,1.0000,0,0.4235,0.8570,0.4235,0.8570
s1108_defanging_an_ip_address,Defanging an IP Address,5,1,5,1,1.0000,0,0.8594,0.8609,0.8594,0.8609
s1163_last_substring_in_lexicographical_order,Last Substring in Lexicographical Order,5,0,3,1,1.0000,1,0.2355,0.7518,0.2355,0.7518
s1155_number_of_dice_rolls_with_target_sum,Number of Dice Rolls With Target Sum,5,1,5,1,1.0000,0,0.3640,0.8293,0.3640,0.8293
s1128_number_of_equivalent_domino_pairs,Number of Equivalent Domino Pairs,5,1,5,1,1.0000,0,0.5271,0.8559,0.5271,0.8559
s1175_prime_arrangements,Prime Arrangements,5,1,5,1,1.0000,0,0.2399,0.7402,0.2399,0.7402
s1123_lowest_common_ancestor_of_deepest_leaves,Lowest Common Ancestor of Deepest Leaves,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1191_k_concatenation_maximum_sum,K-Concatenation Maximum Sum,5,0,1,1,1.0000,4,0.3160,0.8143,0.3160,0.8143
s1200_minimum_absolute_difference,Minimum Absolute Difference,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1169_invalid_transactions,Invalid Transactions,5,1,3,1,1.0000,0,0.3210,0.8376,0.3210,0.8376
s1137_n_th_tribonacci_number,N-th Tribonacci Number,5,1,5,1,1.0000,0,0.4603,0.8961,0.4603,0.8961
s1104_path_in_zigzag_labelled_binary_tree,Path In Zigzag Labelled Binary Tree,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1122_relative_sort_array,Relative Sort Array,5,0,3,1,1.0000,1,0.3275,0.8338,0.3275,0.8338
s1190_reverse_substrings_between_each_pair_of_parentheses,Reverse Substrings Between Each Pair of Parentheses,5,1,4,1,1.0000,0,0.2923,0.8378,0.2923,0.8378
s1143_longest_common_subsequence,Longest Common Subsequence,5,1,5,1,1.0000,0,0.7673,0.8228,0.7673,0.8228
s1178_number_of_valid_words_for_each_puzzle,Number of Valid Words for Each Puzzle,5,1,5,1,1.0000,0,0.2525,0.7858,0.2525,0.7858
s1147_longest_chunked_palindrome_decomposition,Longest Chunked Palindrome Decomposition,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1139_largest_1_bordered_square,Largest 1-Bordered Square,5,1,2,1,1.0000,0,0.3169,0.8128,0.3169,0.8128
s1160_find_words_that_can_be_formed_by_characters,Find Words That Can Be Formed by Characters,5,1,5,1,1.0000,0,0.4720,0.8522,0.4720,0.8522
s1129_shortest_path_with_alternating_colors,Shortest Path with Alternating Colors,5,1,5,1,1.0000,0,0.2592,0.8151,0.2592,0.8151
s1171_remove_zero_sum_consecutive_nodes_from_linked_list,Remove Zero Sum Consecutive Nodes from Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1138_alphabet_board_path,Alphabet Board Path,5,1,3,1,1.0000,0,0.3189,0.8076,0.3189,0.8076
s1131_maximum_of_absolute_value_expression,Maximum of Absolute Value Expression,5,1,4,1,1.0000,0,0.2546,0.8227,0.2546,0.8227
s1103_distribute_candies_to_people,Distribute Candies to People,5,1,5,1,1.0000,0,0.4575,0.8519,0.4575,0.8519
s1111_maximum_nesting_depth_of_two_valid_parentheses_strings,Maximum Nesting Depth of Two Valid Parentheses Strings,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1184_distance_between_bus_stops,Distance Between Bus Stops,5,1,5,1,1.0000,0,0.6062,0.8780,0.6062,0.8780
s1170_compare_strings_by_frequency_of_the_smallest_character,Compare Strings by Frequency of the Smallest Character,5,1,4,1,1.0000,0,0.4416,0.8619,0.4416,0.8619
s1935_maximum_number_of_words_you_can_type,Maximum Number of Words You Can Type,5,1,5,1,1.0000,0,0.7748,0.8871,0.7748,0.8871
s1192_critical_connections_in_a_network,Critical Connections in a Network,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1941_check_if_all_characters_have_equal_number_of_occurrences,Check if All Characters Have Equal Number of Occurrences,5,1,5,1,1.0000,0,0.2773,0.8270,0.2773,0.8270
s1967_number_of_strings_that_appear_as_substrings_in_word,Number of Strings That Appear as Substrings in Word,5,1,5,1,1.0000,0,0.7532,0.8692,0.7532,0.8692
s1969_minimum_non_zero_product_of_the_array_elements,Minimum Non-Zero Product of the Array Elements,5,1,3,1,1.0000,0,0.2912,0.8270,0.2912,0.8270
s1961_check_if_string_is_a_prefix_of_array,Check If String Is a Prefix of Array,5,1,5,1,1.0000,0,0.9232,0.8919,0.9232,0.8919
s1982_find_array_given_subset_sums,Find Array Given Subset Sums,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1985_find_the_kth_largest_integer_in_the_array,Find the Kth Largest Integer in the Array,5,1,5,1,1.0000,0,0.3622,0.8605,0.3622,0.8605
s1987_number_of_unique_good_subsequences,Number of Unique Good Subsequences,5,0,1,1,1.0000,1,0.1891,0.7558,0.1891,0.7558
s1920_build_array_from_permutation,Build Array from Permutation,5,1,5,1,1.0000,0,0.6815,0.9730,0.6815,0.9730
s1996_the_number_of_weak_characters_in_the_game,The Number of Weak Characters in the Game,5,1,4,1,1.0000,0,0.5327,0.9519,0.5327,0.9519
s1909_remove_one_element_to_make_the_array_strictly_increasing,Remove One Element to Make the Array Strictly Increasing,5,1,4,1,1.0000,0,0.4533,0.8637,0.4533,0.8637
s1962_remove_stones_to_minimize_the_total,Remove Stones to Minimize the Total,5,1,4,1,1.0000,0,0.5088,0.8782,0.5088,0.8782
s1984_minimum_difference_between_highest_and_lowest_of_k_scores,Minimum Difference Between Highest and Lowest of K Scores,5,1,5,1,1.0000,0,0.7553,0.9739,0.7553,0.9739
s1968_array_with_elements_not_equal_to_average_of_neighbors,Array With Elements Not Equal to Average of Neighbors,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1921_eliminate_maximum_number_of_monsters,Eliminate Maximum Number of Monsters,5,1,5,1,1.0000,0,0.4913,0.9130,0.4913,0.9130
s1975_maximum_matrix_sum,Maximum Matrix Sum,5,1,5,1,1.0000,0,0.3092,0.8089,0.3092,0.8089
s1963_minimum_number_of_swaps_to_make_the_string_balanced,Minimum Number of Swaps to Make the String Balanced,5,1,3,1,1.0000,0,0.4509,0.8297,0.4509,0.8297
s1914_cyclically_rotating_a_grid,Cyclically Rotating a Grid,5,1,3,1,1.0000,0,0.2487,0.7743,0.2487,0.7743
s1947_maximum_compatibility_score_sum,Maximum Compatibility Score Sum,5,1,3,1,1.0000,0,0.3442,0.8531,0.3442,0.8531
s1964_find_the_longest_valid_obstacle_course_at_each_position,Find the Longest Valid Obstacle Course at Each Position,5,1,2,1,1.0000,0,0.3739,0.8542,0.3739,0.8542
s1901_find_a_peak_element_ii,Find a Peak Element II,5,1,5,1,1.0000,0,0.4639,0.7785,0.4639,0.7785
s1913_maximum_product_difference_between_two_pairs,Maximum Product Difference Between Two Pairs,5,1,5,1,1.0000,0,0.6275,0.9695,0.6275,0.9695
s1929_concatenation_of_array,Concatenation of Array,5,1,5,1,1.0000,0,0.4632,0.8886,0.4632,0.8886
